timestamp(ms),PRX.D0,PRX.D45,PRX.D90,PRX.D135,PRX.D180,PRX.D225,PRX.D270,PRX.D315,ATT.Roll,ATT.Pitch,ATT.Yaw
313761.675,,,,,,,,,0.1,3.1,184.08
313861.675,,,,,,,,,0.66,3.33,183.74
313961.675,,,,,,,,,0.71,3.64,183.23
314061.675,,,,,,,,,0.55,3.8,182.57
314161.675,,,,,,,,,0.4,3.97,181.82
314261.675,,,,,,,,,0.13,4.09,181.23
314361.675,,,,,,,,,-0.02,4.01,180.94
314461.675,,,,,,,,,0.06,3.75,180.81
314561.675,,,,,,,,,-0.08,3.68,180.62
314661.675,,,,,,,,,-0.11,4.51,180.32
314761.675,,,,,,,,,-0.21,5.61,180.02
314861.675,,,,,,,,,-0.34,6.25,179.82
314961.675,,,,,,,,,-0.45,7.15,179.72
315061.675,,,,,,,,,-0.59,7.9,179.69
315161.675,,,,,,,,,-0.7,8.6,179.69
315261.675,,,,,,,,,-0.74,9.18,179.76
315361.675,,,,,,,,,-0.99,9.9,179.88
315461.675,,,,,,,,,-1.22,9.84,179.85
315561.675,,,,,,,,,-1.49,9.46,179.75
315661.675,,,,,,,,,-1.59,8.98,179.55
315761.675,,,,,,,,,-1.52,8.31,179.3
315861.675,,,,,,,,,-1.52,8.31,179.3
315961.675,,,,,,,,,-0.81,7.68,178.78
316061.675,,,,,,,,,-0.12,7.28,178.51
316161.675,,,,,,,,,0.02,6.92,178.33
316261.675,,,,,,,,,-0.13,6.36,178.14
316361.675,,,,,,,,,-0.53,5.7,178.1
316461.675,,,,,,,,,-0.89,4.81,178.08
316561.675,,,,,,,,,-1.4,3.49,178.21
316661.675,,,,,,,,,-1.73,2.23,178.45
316761.675,,,,,,,,,-2.11,1.41,178.79
316861.675,,,,,,,,,-2.11,1.41,178.79
316961.675,,,,,,,,,-2.33,0.01,179.38
317061.675,,,,,,,,,-2.33,0.01,179.38
317161.675,,,,,,,,,-1.36,-1.36,179.69
317261.675,,,,,,,,,-1.36,-1.36,179.69
317361.675,,,,,,,,,-0.33,-2.01,179.71
317461.675,,,,,,,,,2.23,-3.26,179.35
317561.675,,,,,,,,,3.19,-3.7,179.06
317661.675,,,,,,,,,3.51,-3.39,178.64
317761.675,,,,,,,,,3.51,-3.39,178.64
317861.675,,,,,,,,,3.01,-1.71,177.1
317961.675,,,,,,,,,2.21,-0.72,176.2
318061.675,,,,,,,,,1.28,0.23,175.13
318161.675,,,,,,,,,0.18,1.18,174.18
318261.675,,,,,,,,,0.18,1.18,174.18
318361.675,,,,,,,,,-0.47,2.93,172.72
318461.675,,,,,,,,,-0.47,2.93,172.72
318561.675,,,,,,,,,0.27,4.4,172.87
318661.675,,,,,,,,,0.27,4.4,172.87
318761.675,,,,,,,,,1.66,4.73,174.35
318861.675,,,,,,,,,1.66,4.73,174.35
318961.675,,,,,,,,,2.03,3.96,175.17
319061.675,,,,,,,,,2.3,1.26,176.68
319161.675,,,,,,,,,1.76,-0.16,177.27
319261.675,,,,,,,,,1.76,-0.16,177.27
319361.675,,,,,,,,,0.93,-1.54,177.63
319461.675,,,,,,,,,-0.68,-3.04,177.92
319561.675,,,,,,,,,-1.38,-3.11,177.83
319661.675,,,,,,,,,-2.27,-2.26,177.49
319761.675,,,,,,,,,-2.27,-2.26,177.49
319861.675,,,,,,,,,-2.67,3.57,176.13
319961.675,,,,,,,,,-2.15,5.34,175.38
320061.675,,,,,,,,,-1.29,5.67,174.65
320161.675,,,,,,,,,-0.41,4.98,173.95
320261.675,,,,,,,,,0.19,3.76,173.17
320361.675,,,,,,,,,0.69,2.92,172.37
320461.675,,,,,,,,,0.84,4.97,171.61
320561.675,,,,,,,,,0.7,7.67,170.89
320661.675,,,,,,,,,0.14,8.31,170.25
320761.675,,,,,,,,,-0.16,8.6,169.75
320861.675,,,,,,,,,0.18,8.61,169.4
320961.675,,,,,,,,,0.83,8.41,169.19
321061.675,,,,,,,,,0.83,8.41,169.19
321161.675,,,,,,,,,2.66,8.34,168.77
321261.675,,,,,,,,,2.66,8.34,168.77
321361.675,,,,,,,,,2.82,6.94,167.82
321461.675,,,,,,,,,2.18,5.68,167.08
321561.675,,,,,,,,,0.96,4.33,166.3
321661.675,,,,,,,,,-0.34,3.59,165.43
321761.675,,,,,,,,,-1.82,3.32,164.59
321861.675,,,,,,,,,-3.62,3.14,163.81
321961.675,,,,,,,,,-4.82,3,163.15
322061.675,,,,,,,,,-5.73,2.97,162.56
322161.675,,,,,,,,,-5.92,3.28,161.95
322261.675,,,,,,,,,-4.89,3.41,161.37
322361.675,,,,,,,,,-3.5,3.53,160.9
322461.675,60,60,60,60,60,60,14.5649995803833,60,-2.38,4.06,160.44
322561.675,60,60,60,60,60,60,14.5649995803833,60,-1.5,4.43,160.04
322661.675,60,60,60,60,60,60,14.5649995803833,60,-0.64,4.68,159.57
322761.675,60,60,60,60,60,60,14.5649995803833,60,0.23,4.75,159.05
322861.675,60,60,60,60,60,60,14.5649995803833,60,1.08,4.64,158.43
322961.675,60,60,60,60,60,60,14.5649995803833,60,1.96,4.63,157.74
323061.675,60,60,60,60,60,60,14.5649995803833,60,2.54,4.73,157.01
323161.675,60,60,60,60,14.289999961853,60,14.5649995803833,60,2.54,4.73,157.01
323261.675,60,60,60,60,14.289999961853,60,14.5649995803833,60,2.22,4.8,156.3
323361.675,60,60,60,60,14.289999961853,60,60,60,1.18,4.69,155.54
323461.675,60,60,60,60,14.289999961853,60,60,60,-2.25,3.52,154.07
323561.675,60,60,60,60,14.289999961853,60,60,60,-3.74,2.92,153.24
323661.675,60,60,60,60,14.289999961853,60,60,60,-4.45,2.8,152.31
323761.675,60,60,60,60,14.0306034088135,60,60,60,-4.63,2.91,151.28
323861.675,60,60,60,60,13.5686922073364,60,13.0271120071411,60,-4.33,3.53,150.18
323961.675,60,60,60,60,13.1734437942505,60,12.7894010543823,60,-4.15,4.05,149.19
324061.675,60,60,60,60,12.8352432250977,60,12.5859985351563,60,-3.94,4.29,148.42
324161.675,60,60,60,60,12.545844078064,60,12.4119491577148,60,-3.12,4.2,147.94
324261.675,60,60,60,60,12.2982110977173,60,12.2630176544189,60,-3.12,4.2,147.94
324361.675,60,60,60,60,13.6573934555054,60,12.1355800628662,60,-1,3.56,147.41
324461.675,60,60,60,60,15.4430074691772,60,12.0265350341797,60,0,3.01,147.16
324561.675,60,60,60,60,16.9709205627441,60,60,60,0.99,2.8,146.92
324661.675,60,60,60,60,18.2783279418945,60,60,60,1.97,2.61,146.63
324761.675,60,60,60,60,19.3970508575439,60,60,60,2.77,2.21,146.33
324861.675,60,60,60,60,20.3655109405518,60,60,60,3.65,2.01,145.97
324961.675,60,60,60,60,21.2183666229248,60,60,60,4.37,2.16,145.57
325061.675,60,60,60,60,21.9481430053711,60,60,60,4.55,2.04,145.1
325161.675,60,60,60,60,22.5725955963135,60,60,60,3.93,1.47,144.56
325261.675,60,60,60,60,23.1069259643555,60,60,60,3.93,1.47,144.56
325361.675,60,60,60,60,23.5641422271728,60,60,60,2.33,1.71,143.4
325461.675,60,60,60,60,23.9553718566895,60,60,60,1.55,2.87,142.83
325561.675,60,60,60,60,24.2901420593262,60,60,60,0.73,4,142.21
325661.675,60,60,60,60,24.3226051330566,60,60,60,0.21,4.04,141.63
325761.675,60,60,60,60,24.1937866210937,60,60,60,0,3.48,141.09
325861.675,60,60,60,60,24.0835571289062,60,60,60,0,2.49,140.57
325961.675,60,60,60,60,23.989236831665,60,60,60,-0.18,1.66,139.98
326061.675,60,60,60,60,23.9085292816162,60,60,60,-0.16,1.77,139.34
326161.675,60,60,60,60,23.8394680023193,6.60500001907349,60,60,0,3.16,138.74
326261.675,60,60,60,60,23.8778800964355,6.60500001907349,60,60,0.15,3.29,138.17
326361.675,60,60,60,60,24.723180770874,6.60500001907349,60,60,0.28,3.15,137.67
326461.675,60,60,60,60,25.4464855194092,6.60500001907349,60,60,0.55,3.31,137.22
326561.675,60,60,60,60,26.0654048919678,6.60776233673096,60,60,0.66,2.95,136.76
326661.675,60,60,60,60,26.5949974060059,6.62035274505615,60,60,0.68,2.59,136.35
326761.675,60,60,60,60,27.0687828063965,6.63161611557007,60,60,0.68,2.59,136.35
326861.675,60,60,60,60,27.4532680511475,6.64075660705566,60,60,1.16,1.66,134.92
326961.675,60,60,60,60,27.7823371887207,6.64857912063599,60,60,1.16,1.66,134.92
327061.675,60,60,60,60,60,6.65527391433716,60,60,1.22,3.04,132.1
327161.675,60,60,60,60,60,6.66100263595581,60,60,1.08,3.99,129.87
327261.675,60,60,60,60,60,6.66595458984375,60,60,1.08,3.99,129.87
327361.675,60,60,60,60,60,6.67640018463135,60,60,0.86,4.61,126.79
327461.675,60,60,60,60,60,6.70866966247559,60,60,-0.18,4.11,120.83
327561.675,60,60,60,60,60,6.7362813949585,60,60,0.31,3.69,118.8
327661.675,60,60,60,60,60,6.75990962982178,60,60,0.25,3.15,117.32
327761.675,60,60,60,60,60,6.78012752532959,60,60,-0.19,2.86,116.22
327861.675,60,60,60,60,60,6.7974271774292,60,60,-0.19,2.86,116.22
327961.675,60,60,60,60,60,6.81223106384277,60,60,0.06,3.68,114.64
328061.675,60,60,60,60,60,6.82489824295044,60,60,0.22,4.29,113.88
328161.675,60,60,60,60,60,6.8357367515564,60,60,0.22,4.29,113.88
328261.675,60,60,60,60,60,6.84501075744629,60,60,1.09,4.56,112.71
328361.675,60,60,60,60,49.8959999084473,60,60,60,1.39,3.93,112.09
328461.675,60,60,60,60,49.8959999084473,60,60,60,1.33,3.62,111.18
328561.675,60,60,60,60,49.8959999084473,60,60,60,1.33,3.62,111.18
328661.675,60,60,60,60,49.8959999084473,60,60,60,1.36,3.26,108.57
328761.675,60,60,60,60,49.8959999084473,60,60,60,1.36,3.26,108.57
328861.675,60,60,60,60,49.8959999084473,15.0340232849121,60,60,1.55,3.35,107.16
328961.675,60,60,60,60,49.8959999084473,16.3460330963135,60,60,1.61,3.27,105.89
329061.675,60,60,60,60,49.8959999084473,17.4686756134033,60,60,1.71,2.94,103.5
329161.675,60,60,60,60,49.8959999084473,18.4293022155762,60,60,1.8,3.24,102.35
329261.675,60,60,60,60,49.8959999084473,19.2588291168213,60,60,1.8,3.24,102.35
329361.675,60,60,60,60,60,19.9546566009521,60,60,1.67,3.86,99.71
329461.675,60,60,60,60,60,20.6116561889648,60,60,1.67,3.86,99.71
329561.675,60,60,60,60,60,21.6331996917725,60,60,1.78,4.18,96.28
329661.675,60,60,60,60,60,22.507303237915,60,60,1.79,4.2,94.6
329761.675,60,60,60,60,60,23.2552680969238,60,60,1.79,4.2,94.6
329861.675,60,60,60,60,60,23.8952789306641,60,60,1.66,3.95,93.05
329961.675,60,60,60,60,60,24.4429302215576,60,60,1.48,3.67,89.97
330061.675,60,60,60,60,60,24.9115409851074,6.68499994277954,60,1.37,4.24,88.48
330161.675,60,60,60,60,60,25.3125305175781,6.68499994277954,60,1.57,4.98,87.11
330261.675,60,60,60,60,60,60,6.68499994277954,60,1.49,5.27,85.81
330361.675,60,60,60,60,60,60,6.68499994277954,60,1.49,5.27,85.81
330461.675,60,60,60,60,60,60,6.68499994277954,60,1.3,4.96,84.48
330561.675,60,60,60,60,60,60,6.71178245544434,60,1.03,3.98,83.15
330661.675,60,60,60,60,60,60,6.75121212005615,60,0.95,2.63,80.21
330761.675,60,60,60,60,60,60,6.78495216369629,60,1.22,2.24,78.42
330861.675,60,60,60,60,60,60,6.81382274627686,60,1.15,2.43,76.39
330961.675,60,60,60,60,60,60,6.8385272026062,60,1.34,3.7,74.12
331061.675,60,60,60,60,60,60,6.85966539382935,60,1.53,5.16,71.69
331161.675,60,60,60,60,60,60,6.87775325775147,60,1.42,5.89,69.13
331261.675,60,60,60,60,60,60,6.89323139190674,60,1.3,6.15,66.73
331361.675,60,60,60,60,60,60,6.90647506713867,60,1.39,5.57,64.54
331461.675,60,60,60,60,60,60,7.57602691650391,60,1.39,5.57,64.54
331561.675,60,60,60,60,60,60,8.75786018371582,60,1.64,4.7,62.47
331661.675,60,60,60,60,60,60,9.76911544799805,60,1.74,3.18,58.22
331761.675,60,60,60,60,60,60,10.6344404220581,60,1.07,2.21,56.06
331861.675,60,60,60,60,60,60,11.3748722076416,60,0.68,2.08,54.03
331961.675,60,60,60,60,60,60,12.4006862640381,60,0.15,2.11,52.12
332061.675,60,60,60,60,60,60,14.7305679321289,60,-0.31,1.87,50.35
332161.675,60,60,60,60,60,60,16.7242679595947,60,-0.31,1.87,50.35
332261.675,60,60,60,60,60,60,18.4302139282227,60,-1.79,1.86,46.76
332361.675,60,60,60,60,60,60,19.8899784088135,6.46000003814697,-1.79,1.86,46.76
332461.675,60,60,60,60,60,60,21.1390342712402,6.46000003814697,-2.02,3.08,44.84
332561.675,60,60,60,60,60,60,22.2078628540039,6.46000003814697,-1.9,4.78,40.49
332661.675,60,60,60,60,60,60,60,6.46000003814697,-1.9,4.78,40.49
332761.675,60,60,60,60,60,60,60,6.46000003814697,-0.55,4.47,35.61
332861.675,60,60,60,60,60,60,60,6.5040168762207,0.33,4.16,33.09
332961.675,60,60,60,60,60,60,60,6.54168128967285,1.28,4.75,30.53
333061.675,60,60,60,60,60,60,60,6.57390975952148,1.28,4.75,30.53
333161.675,60,60,60,60,60,60,60,6.60148763656616,2.93,7.33,25.59
333261.675,60,60,60,60,60,60,60,6.62530183792114,2.93,7.33,25.59
333361.675,60,60,60,60,60,60,60,6.64527893066406,4.34,7.8,20.98
333461.675,60,60,60,60,60,60,60,8.30831718444824,4.34,7.8,20.98
333561.675,60,60,60,60,60,60,60,10.7461233139038,3.75,6.23,17.25
333661.675,60,60,60,60,60,60,60,12.8320770263672,3.75,6.23,17.25
333761.675,60,60,60,60,60,60,60,14.6170139312744,2.37,5.89,14.41
333861.675,60,60,60,60,60,60,60,16.1443061828613,1.66,5.31,13.08
333961.675,60,60,60,60,60,60,60,17.4502964019775,1.66,5.31,13.08
334061.675,60,60,60,60,60,60,60,18.568000793457,0.13,4.79,10.42
334161.675,60,60,60,60,60,60,60,17.8562488555908,-0.28,4.86,8.9
334261.675,60,60,60,60,60,60,60,16.7339935302734,-0.28,4.86,8.9
334361.675,60,60,60,60,60,60,60,15.8184070587158,-0.82,6.49,5.54
334461.675,60,60,60,60,60,60,60,15.0204057693481,-0.97,7.02,3.75
334561.675,60,60,60,60,60,60,60,14.2808303833008,-1.35,7.73,1.92
334661.675,60,60,60,60,60,60,60,13.6962461471558,-1.82,7.83,0.12
334761.675,60,60,60,60,60,60,60,13.1545763015747,-2.08,7.26,358.39
334861.675,60,60,60,60,60,60,60,12.7101383209229,-1.99,6.85,356.8
334961.675,60,60,60,60,60,60,26.625,60,-1.4,5.82,355.45
335061.675,60,60,60,60,60,60,26.625,60,-0.56,5.03,354.08
335161.675,60,60,60,60,60,60,26.625,60,0.31,4.4,352.62
335261.675,60,60,60,60,60,60,26.625,60,1.12,4.01,350.94
335361.675,60,60,60,60,60,60,26.625,60,2.17,4.45,349.01
335461.675,60,60,60,60,60,60,26.625,60,3.09,5.3,346.9
335561.675,60,60,60,60,60,60,26.625,60,3.93,6.19,344.64
335661.675,60,60,60,60,60,60,26.625,60,4.5,6.8,342.31
335761.675,60,60,60,60,60,60,26.625,60,4.5,6.8,342.31
335861.675,60,60,60,60,60,60,26.625,60,3.69,5.81,337.39
335961.675,60,5.03000020980835,60,60,60,60,60,60,2.55,4.67,335.08
336061.675,60,5.03000020980835,60,60,60,60,60,60,1.14,3.6,332.97
336161.675,60,5.03000020980835,60,60,60,60,60,60,-0.27,3.17,331.21
336261.675,60,5.03000020980835,60,60,60,60,60,60,-1.47,3.04,329.66
336361.675,60,5.03000020980835,60,60,60,60,60,60,-2.33,3.83,328.25
336461.675,60,5.03000020980835,60,60,60,60,60,60,-3.11,4.82,327
336561.675,60,5.03000020980835,60,60,60,60,60,60,-3.55,5.73,325.82
336661.675,60,5.03000020980835,60,60,60,60,60,60,-3.67,7.06,324.62
336761.675,60,5.03000020980835,60,60,60,60,60,60,-3.07,7.4,323.36
336861.675,60,5.03000020980835,60,60,60,60,60,60,-2.07,6.97,321.97
336961.675,60,5.03000020980835,60,60,60,60,60,60,-1.03,6.47,320.34
337061.675,60,5.03000020980835,60,60,60,60,60,60,0.16,6.39,318.39
337161.675,60,5.03000020980835,60,60,60,60,60,60,1.23,6.21,316.17
337261.675,60,5.03000020980835,60,60,60,60,60,60,1.23,6.21,316.17
337361.675,60,5.03000020980835,60,60,60,60,60,60,3.22,5.54,311.23
337461.675,60,5.03000020980835,60,60,60,60,60,60,4.07,5.96,308.78
337561.675,60,5.03000020980835,60,60,60,60,60,60,4.01,5.41,306.32
337661.675,60,5.03000020980835,60,60,60,60,60,60,3.26,4.06,303.96
337761.675,60,5.03000020980835,60,60,60,60,60,60,2.26,3.08,301.77
337861.675,60,5.03000020980835,60,60,60,60,60,60,2.26,3.08,301.77
337961.675,60,5.03000020980835,60,60,60,60,60,60,-3.18,2.48,297.72
338061.675,60,5.03000020980835,60,60,60,60,60,60,-5.54,2.58,295.77
338161.675,60,5.03000020980835,60,60,60,60,60,60,-6.43,3.79,293.82
338261.675,60,6.95198345184326,60,60,60,60,60,60,-5.44,5.56,291.93
338361.675,60,9.35823154449463,60,60,60,60,60,60,-3.54,6.79,290.14
338461.675,60,11.4171810150146,60,60,60,60,60,60,-2.06,7.3,288.22
338561.675,60,13.1790132522583,60,60,60,60,60,60,-1.37,7.59,286.1
338661.675,60,14.6865768432617,60,60,60,60,60,60,-1.37,7.59,286.1
338761.675,60,50.1160011291504,60,60,60,60,60,60,-1.38,5.7,281.56
338861.675,60,50.1160011291504,60,60,60,60,60,60,-1.41,6.02,279.13
338961.675,60,50.1160011291504,60,60,60,60,60,60,-1.68,6.51,276.63
339061.675,60,50.1160011291504,60,60,60,60,60,60,-1.88,7.09,274.07
339161.675,60,50.1160011291504,60,60,60,60,60,60,-2.02,7.47,271.43
339261.675,60,50.1160011291504,60,60,60,60,60,60,-2.02,7.47,271.43
339361.675,60,50.1160011291504,60,60,60,60,60,60,-2.83,5.98,266.04
339461.675,60,50.1160011291504,60,60,60,60,60,60,-2.76,5.71,263.33
339561.675,60,50.1160011291504,60,60,60,60,60,60,-2.76,5.71,263.33
339661.675,60,50.1160011291504,60,60,60,60,60,60,-2.1,4.91,258.01
339761.675,60,50.1160011291504,60,60,60,60,60,60,-1.62,4.85,255.39
339861.675,60,50.1160011291504,60,60,60,60,60,60,-0.95,4.53,252.84
339961.675,60,50.1160011291504,60,60,60,60,60,60,-0.95,4.53,252.84
340061.675,60,50.1160011291504,60,60,60,60,60,60,0.6,3.57,247.77
340161.675,60,50.1160011291504,60,60,60,60,60,60,1.38,3.31,245.13
340261.675,60,50.1160011291504,60,60,60,60,60,60,2.13,3.82,242.44
340361.675,60,50.1160011291504,60,60,60,60,60,60,2.81,4.9,239.73
340461.675,60,50.1160011291504,60,60,60,60,60,60,2.81,4.9,239.73
340561.675,60,50.1160011291504,19.9500007629395,60,60,60,60,60,2.57,7.39,234.17
340661.675,60,50.1160011291504,19.9500007629395,60,60,60,60,60,1.79,7.69,231.3
340761.675,60,50.1160011291504,19.9500007629395,60,60,60,60,60,0.96,6.77,228.49
340861.675,60,50.1160011291504,19.9500007629395,5.52500009536743,60,60,60,60,0,5.39,225.85
340961.675,60,60,19.9500007629395,5.52500009536743,60,60,60,60,-0.58,4.22,223.45
341061.675,60,60,19.9500007629395,5.52500009536743,60,60,60,60,-0.73,3.5,221.18
341161.675,60,60,60,5.52500009536743,60,60,60,60,-0.47,3.95,219.03
341261.675,60,60,60,5.52500009536743,60,60,60,60,-0.47,3.95,219.03
341361.675,60,60,60,5.52500009536743,60,60,60,60,-0.44,4.83,214.96
341461.675,60,60,60,5.52500009536743,60,60,60,60,-0.48,4.56,212.94
341561.675,60,60,60,5.52500009536743,60,60,60,60,-0.62,4.21,210.83
341661.675,60,60,60,60,5.09000015258789,60,60,60,-0.88,4.01,208.62
341761.675,60,60,60,60,5.09000015258789,60,60,60,-0.82,3.64,206.28
341861.675,60,60,60,60,5.09000015258789,60,60,60,-0.54,3.42,203.9
341961.675,60,60,60,60,5.09000015258789,60,60,60,-0.32,3.05,201.47
342061.675,60,60,60,60,5.09000015258789,60,60,60,-0.32,3.05,201.47
342161.675,60,60,60,60,5.09000015258789,60,60,60,-0.23,1.96,196.14
342261.675,60,60,60,60,5.09000015258789,60,60,60,-0.23,1.96,196.14
342361.675,60,60,60,60,5.09000015258789,60,60,60,-0.17,2.26,193.11
342461.675,60,60,60,60,5.09000015258789,60,60,60,-0.89,2.63,186.95
342561.675,60,60,60,60,5.09000015258789,60,60,60,-1.45,3.04,184.01
342661.675,60,60,60,60,5.09000015258789,60,60,60,-2,2.98,181.31
342761.675,60,60,60,60,5.09000015258789,60,60,60,-2.4,2.45,179.06
342861.675,60,60,60,60,5.09000015258789,60,60,60,-2.57,1.77,177.53
342961.675,60,60,60,60,5.09000015258789,60,60,60,-2.57,1.77,177.53
343061.675,60,60,60,60,5.09000015258789,60,60,60,-2.59,1.49,176.73
343161.675,60,60,60,60,5.09000015258789,60,60,60,-2.47,1.48,176.55
343261.675,60,60,60,60,5.09000015258789,60,60,60,-1.98,1.43,176.79
343361.675,60,60,60,60,5.09000015258789,60,60,60,-0.32,1.27,177.77
343461.675,60,60,60,60,5.09000015258789,60,60,60,0.53,1.72,178.15
343561.675,60,60,60,60,5.09000015258789,60,60,60,1.46,2.05,178.21
343661.675,60,60,60,60,5.09418201446533,60,60,60,2.39,2.02,177.99
343761.675,60,60,60,60,5.13687419891357,60,60,60,3.19,2.3,177.57
343861.675,60,60,60,60,5.17340564727783,60,60,60,3.19,2.3,177.57
343961.675,60,60,60,60,5.19274234771729,60,60,60,2.95,3.65,176.2
344061.675,60,60,60,60,5.19274234771729,60,60,60,2.95,3.65,176.2
344161.675,60,60,60,60,5.19274234771729,60,60,60,2.35,4.36,175.33
344261.675,60,60,60,60,5.19274234771729,60,60,60,1.2,5.21,173.37
344361.675,60,60,60,60,5.19274234771729,60,60,60,0.71,4.99,172.35
344461.675,60,60,60,60,5.19274234771729,60,60,60,0.42,4.61,171.44
344561.675,60,60,60,60,5.19274234771729,60,60,60,0.27,4.49,170.65
344661.675,60,60,60,60,5.46030998229981,60,60,60,0.17,4.34,169.9
344761.675,60,60,60,60,5.48985052108765,60,60,60,0.17,4.34,169.9
344861.675,60,60,60,60,5.51101541519165,60,60,60,0.19,3.89,168.82
344961.675,60,60,60,60,5.49066400527954,60,60,60,0.19,3.89,168.82
345061.675,60,60,60,60,5.47325038909912,60,60,60,0.26,4.12,168.42
345161.675,60,60,60,60,5.45834875106812,60,60,60,0.47,5.07,167.71
345261.675,60,60,60,60,5.44548225402832,60,60,60,0.47,5.07,167.71
345361.675,60,60,60,60,5.43468856811523,60,60,60,0.16,4.72,166.89
345461.675,60,60,60,60,5.42535257339478,60,60,60,0.27,4.32,166.61
345561.675,60,60,60,60,21.8449993133545,60,60,60,0.33,3.53,166.34
345661.675,60,60,60,60,21.8449993133545,60,60,60,0.36,2.79,166
345761.675,60,60,60,60,21.8449993133545,60,60,60,0.23,1.82,165.61
345861.675,60,60,60,60,21.8449993133545,60,60,60,0.46,1.92,165.22
345961.675,60,60,60,60,21.8449993133545,60,60,60,0.76,2.85,164.79
346061.675,60,60,60,60,21.8449993133545,60,60,60,1.13,3.19,164.19
346161.675,60,60,60,60,21.8449993133545,60,60,60,1.19,3.06,163.32
346261.675,60,60,60,60,21.8449993133545,60,60,60,1.19,3.06,163.32
346361.675,60,60,60,60,21.8449993133545,60,60,60,0.82,3.32,161.25
346461.675,60,60,60,60,21.8449993133545,60,60,60,0.68,3.61,160.28
346561.675,60,60,60,60,21.8449993133545,60,60,60,0.68,3.62,159.42
346661.675,60,60,60,60,21.8449993133545,60,60,60,0.5,3.77,158.7
346761.675,60,60,60,60,21.8449993133545,60,60,60,0.5,3.77,158.7
346861.675,60,60,60,60,21.8449993133545,60,60,60,-0.2,3.8,157.4
346961.675,60,60,60,60,21.8449993133545,60,60,60,-0.67,3.79,156.82
347061.675,60,60,60,60,21.8449993133545,60,60,60,-1.16,3.98,156.28
347161.675,60,60,60,60,21.8449993133545,60,60,60,-1.06,4.23,155.62
347261.675,60,60,60,60,21.8449993133545,60,60,60,-1.06,4.23,155.62
347361.675,60,60,60,60,21.8449993133545,60,60,60,-0.47,4.49,154.82
347461.675,60,60,60,60,21.8449993133545,60,60,60,1.19,4.02,153.29
347561.675,60,60,60,60,21.8449993133545,60,60,60,2.11,3.56,152.63
347661.675,60,60,60,60,21.8449993133545,60,60,60,2.11,3.56,152.63
347761.675,60,60,60,50.6160011291504,21.8449993133545,60,60,60,2.74,2.35,151.48
347861.675,60,60,60,50.6160011291504,21.8449993133545,60,60,60,2.39,1.75,150.85
347961.675,60,60,60,50.6160011291504,21.7972621917725,60,60,60,1.88,1.96,150.2
348061.675,60,60,60,50.6160011291504,21.6533374786377,60,60,60,1.88,1.96,150.2
348161.675,60,60,60,50.6160011291504,21.5301837921143,60,60,60,0.94,2.39,148.85
348261.675,60,60,60,50.6160011291504,21.4248046875,60,60,60,0.69,2.52,148.22
348361.675,60,60,60,50.6160011291504,21.3346309661865,60,60,60,0.69,2.52,148.22
348461.675,60,60,60,60,21.3140926361084,60,60,60,0.41,2.59,147.01
348561.675,60,60,60,60,21.5061683654785,60,60,60,0.41,2.59,147.01
348661.675,60,60,60,60,21.6705226898193,60,60,60,0.75,2.56,146
348761.675,60,60,60,60,21.8111610412598,60,60,60,0.81,2.94,145.55
348861.675,60,60,60,60,21.9314231872559,60,60,60,0.92,3.82,145.18
348961.675,60,60,60,60,22.0343322753906,60,60,60,1.03,4.37,144.88
349061.675,60,60,60,60,22.1224060058594,60,60,60,1.18,4.48,144.68
349161.675,60,60,60,60,22.1942615509033,60,60,60,1.27,4.4,144.45
349261.675,60,60,60,60,20.5976219177246,60,60,60,1.3,3.98,144.24
349361.675,60,60,60,60,18.924919128418,60,60,60,1.27,3.67,143.99
349461.675,60,60,60,60,17.603099822998,60,60,60,1.4,4.16,143.66
349561.675,60,60,60,60,16.3783206939697,60,60,60,1.25,5.03,143.06
349661.675,60,60,60,60,15.3733739852905,60,60,60,1.07,5.69,142.35
349761.675,60,60,60,60,14.5134601593018,60,60,60,1.01,6.7,141.64
349861.675,60,60,60,60,14.2145357131958,60,60,60,0.99,6.82,140.94
349961.675,60,60,60,60,15.5762605667114,60,60,60,0.99,6.8,140.28
350061.675,60,60,60,60,16.7414627075195,60,60,60,0.94,6.48,139.59
350161.675,60,60,60,60,17.73850440979,5.71500015258789,60,60,0.58,5.19,138.84
350261.675,60,60,60,60,18.5916500091553,5.71500015258789,60,60,0.24,3.63,137.99
350361.675,60,60,60,60,19.3216705322266,5.71500015258789,60,60,0,2.4,137.04
350461.675,60,60,60,60,19.9463367462158,5.71500015258789,60,60,0,2.4,137.04
350561.675,60,60,60,60,20.4808502197266,5.71500015258789,60,60,0.12,1.04,135.27
350661.675,60,60,60,60,60,5.71500015258789,60,60,0.66,1.48,134.72
350761.675,60,60,60,60,60,5.71500015258789,60,60,1.42,1.67,134.43
350861.675,60,60,60,60,60,5.71500015258789,60,60,1.84,2.42,134.3
350961.675,60,60,60,60,22.9838943481445,60,60,60,2.03,3.98,134.23
351061.675,60,60,60,60,22.9838943481445,60,60,60,2.19,4.47,133.98
351161.675,60,60,60,60,22.9838943481445,60,60,60,2.08,4.46,133.57
